,time,targetX,endEffectorX,targetY,endEffectorY,targetZ,endEffectorZ
301,52.99,-3.0533880052770397,-3.077,-0.45151372622591895,1.101,5.97177329879396,6.034
302,53.083,-3.055880324625224,-3.076,-0.5192636191059226,1.194,5.970892596074929,6.005
303,53.207,-3.0622172234019946,-3.074,-0.7301088655687671,0.926,5.976284993195543,6.127
304,53.328,-3.082029567246633,-3.077,-0.8003193129870937,0.915,5.967845503360427,6.083
305,53.44,-3.0856272725272063,-3.119,-0.8162965137892717,0.831,5.972368293229335,6.063
306,53.54,-3.0930015974989917,-3.119,-0.8652897634606074,0.831,5.970032697357137,6.063
307,53.687,-3.0930015974989917,-3.163,-1.0249922198074373,0.668,5.970032697357137,6.134
308,53.806,-3.0953566104390124,-3.206,-1.0944507217588524,0.754,5.974986823518359,6.035
309,53.922,-3.099083300527255,-3.206,-1.1629984904571495,0.653,5.979031121358818,6.014
310,54.034,-3.1057780281252994,-3.209,-1.276449082962274,0.305,5.988691112599833,6.059
311,54.133,-3.1037031757352698,-3.207,-1.2909525756329656,0.308,5.992241662144272,6.096
312,54.236,-3.102421649259074,-3.248,-1.3475860111827638,0.264,5.991996174929674,6.059
313,54.324,-3.0915286742114167,-3.245,-1.3475860111827638,0.347,6.001269211747684,6.014
314,54.451,-3.0745137750664373,-3.163,-1.4706570438587934,0.344,6.019139848810209,6.054
315,54.57,-3.0700076283985176,-3.205,-1.5623957031177547,0.0,6.022732006357119,6.031
316,54.676,-3.06438916113113,-3.287,-1.6235591836095746,0.044,6.02501767262635,5.988
317,54.773,-3.062790026902718,-3.286,-1.714589203161499,-0.304,6.027550213043593,5.976
318,54.881,-3.044951289308756,-3.283,-1.7295926805143786,-0.301,6.040677537824097,5.939
319,54.993,-3.0199393320882995,-3.286,-1.770511374412753,-0.222,6.06162023240261,6.055
320,55.097,-2.9905294090063554,-3.364,-1.900314484305634,-0.133,6.072969508544064,5.979
321,55.2,-2.984781956931299,-3.163,-1.9157588930317806,-0.43,6.082034505349704,6.008
322,55.311,-2.95319316145314,-3.247,-2.021061441201733,-0.442,6.098466892460047,6.038
323,55.413,-2.931333703886787,-3.321,-2.0590576524564566,-0.713,6.112626095701906,5.992
324,55.543,-2.914497719152445,-3.361,-2.115523114149772,-0.857,6.120664761779856,5.996
325,55.639,-2.901009791683834,-3.361,-2.2494310851604524,-0.857,6.1277492176677395,5.996
326,55.763,-2.8775941948249586,-3.32,-2.3414217052041386,-0.783,6.14324958552267,5.903
327,55.868,-2.820793723714469,-3.276,-2.3981548752312234,-1.059,6.171802383753652,5.947
328,55.964,-2.795921846769008,-3.235,-2.435778394491876,-1.06,6.183068443890159,5.987
329,56.075,-2.776741944561972,-3.234,-2.482552552043583,-1.141,6.197437074077801,5.963
330,56.198,-2.765395442287349,-3.232,-2.4993696221281754,-1.193,6.2071969245247525,5.947
331,56.302,-2.7120123751133796,-3.31,-2.56433351112292,-1.32,6.226243681123874,5.974
332,56.395,-2.6701935587603134,-3.226,-2.634899590690519,-1.428,6.249946373199819,6.046
333,56.506,-2.5871273426214882,-3.189,-2.6700638677086017,-1.403,6.287913675457221,6.018
334,56.634,-2.5803646552860693,-3.179,-2.6700638677086017,-1.678,6.290382416937337,5.937
335,56.735,-2.5417038863207693,-3.217,-2.6700638677086017,-1.695,6.314982454933302,5.934
336,56.834,-2.494040532553541,-3.214,-2.795188643239285,-1.671,6.328693678681857,5.983
337,56.973,-2.452969273311588,-3.125,-2.795188643239285,-1.872,6.359464183444696,5.954
338,57.087,-2.406537516417586,-3.083,-2.795188643239285,-1.923,6.36787454767808,5.956
339,57.168,-2.360792291564403,-3.199,-2.795188643239285,-1.962,6.4016019944833955,5.911
340,57.289,-2.294929597515105,-3.152,-2.795188643239285,-2.013,6.42727413200977,5.958
341,57.401,-2.250453416737374,-2.995,-2.795188643239285,-1.954,6.4445497746369185,6.007
342,57.486,-2.1996458849165377,-2.976,-2.795188643239285,-2.147,6.473017969929537,6.008
343,57.615,-2.1417358670734115,-3.053,-2.795188643239285,-2.188,6.497960580479204,5.995
344,57.739,-1.9964351747010103,-2.862,-2.795188643239285,-2.366,6.558724907292037,6.042
345,57.853,-1.9791470496731194,-2.86,-2.795188643239285,-2.425,6.567957723040988,6.012
346,57.969,-1.8838702717416307,-3.046,-2.795188643239285,-2.33,6.607324441114929,5.944
347,58.069,-1.8238451804394167,-2.862,-2.795188643239285,-2.366,6.635266988642961,6.042
348,58.18,-1.804518263290306,-2.862,-2.795188643239285,-2.366,6.6461391596893815,6.042
349,58.296,-1.7465707982449534,-2.862,-3.2920631844900976,-2.398,6.670845991558362,6.02
350,58.394,-1.6016847989638754,-2.659,-3.2920631844900976,-2.458,6.737199660036852,6.146
351,58.487,-1.5783940261124214,-2.519,-3.2920631844900976,-2.42,6.745632215204888,6.207
352,58.602,-1.4465008190705155,-2.515,-3.2920631844900976,-2.6,6.79644806862622,6.122
353,58.706,-1.428441559063442,-2.59,-3.2920631844900976,-2.573,6.807187094064724,6.046
354,58.807,-1.392698898004976,-2.58,-3.2920631844900976,-2.438,6.818202119252973,6.147
355,58.93,-1.3090196572963693,-2.525,-3.2920631844900976,-2.531,6.84726114818072,6.139
356,59.029,-1.2470112512095677,-2.456,-3.2920631844900976,-2.653,6.8880078650033765,6.048
357,59.21,-1.1092374464846888,-2.399,-3.2920631844900976,-2.796,6.9465392290167784,6.194
358,59.34,-1.07374304650765,-2.3,-3.2920631844900976,-2.813,6.95312300194156,6.122
359,59.433,-1.0375399235551395,-2.285,-3.2920631844900976,-2.808,6.974021314650766,6.163
360,59.525,-0.9425016981711679,-2.076,-3.2920631844900976,-2.776,7.0138110474165245,6.264
361,59.671,-0.8769982198765615,-2.182,-3.2920631844900976,-2.715,7.044562135111542,6.234
362,59.792,-0.7973771463425725,-2.191,-3.2920631844900976,-2.884,7.07210385888241,6.163
363,59.9,-0.5749463128509513,-2.048,-3.2920631844900976,-2.786,7.164766267325125,6.183
364,60.013,-0.5010518873907822,-1.356,-3.2920631844900976,-2.757,7.1989555629579,6.613
365,60.137,-0.478270119102925,-1.391,-4.2438568594478685,-2.909,7.206402008467306,6.518
366,60.229,-0.4317468246034803,-1.716,-4.2438568594478685,-2.92,7.2260784328371965,6.362
367,60.323,-0.3312191167597899,-1.797,-4.2438568594478685,-2.937,7.265406316775494,6.335
368,60.44,-0.2529822027747649,-1.713,-4.2438568594478685,-2.788,7.2972724989368105,6.46
369,60.561,-0.05270069593339794,-1.459,-4.2438568594478685,-2.79,7.375714679067375,6.428
370,60.676,0.022723517084393696,-1.418,-4.2438568594478685,-2.844,7.407866569512345,6.443
371,60.776,0.05048160246812511,-1.088,-4.2438568594478685,-3.052,7.419559805140918,6.654
372,60.903,0.10014768808776246,-1.183,-4.2438568594478685,-3.259,7.438075366241788,6.467
373,61.017,0.22277756684557018,-1.139,-4.1926274578121046,-3.552,7.507385976762753,6.52
374,61.118,0.3504863957720211,-1.315,-4.1926274578121046,-3.307,7.538088521788218,6.415
375,61.218,0.4266970000365688,-1.113,-4.1926274578121046,-3.302,7.568968594290905,6.532
376,61.335,3.681209767671779,-0.784,-4.156792597663845,-3.487,8.339530769972487,6.547
377,61.469,3.7266568018405666,-0.784,-4.1486025598645515,-3.487,8.339530769972487,6.547
378,61.584,0.627308597030895,-0.818,-4.1486025598645515,-3.482,7.65086701249363,6.516
379,61.707,0.7036148997011326,-0.854,-4.1486025598645515,-3.656,7.676113361461357,6.554
380,61.827,0.805763932707888,-0.629,-4.1486025598645515,-3.787,7.727992992812602,6.624
381,61.929,0.8240409412612413,-0.784,-4.1486025598645515,-3.835,7.718532719983461,6.606
382,62.031,0.9207587430117417,-0.732,-4.1486025598645515,-3.64,7.758222593543283,6.569
383,62.147,1.1055149171966936,1.475,-3.18848761753211,-3.892,7.832945018252681,6.66
384,62.277,1.1751514570703707,1.948,-3.18848761753211,-3.538,7.851947392982496,6.784
385,62.368,4.132671850780793,0.08,-3.1393592013981353,-3.379,8.324651748287833,7.141
386,62.48,1.273385177044335,-0.274,-3.083270368586153,-3.796,7.890501368074779,6.788
387,62.594,1.4480957924986804,-0.069,-3.03254226392833,-4.04,7.950701212987384,6.812
388,62.714,1.4738885932322294,-0.296,-3.011172839873902,-3.95,7.963099010791179,6.815
389,62.797,1.5635788033648934,-0.202,-2.9770833330781583,-3.839,7.999820846841197,6.798
390,62.911,4.132671850780793,0.781,-2.967361846134213,-3.793,8.324651748287833,6.971
391,63.012,1.5994449014973655,0.888,-2.957034078552025,-3.876,8.018368307410631,6.973
392,63.133,4.431085831456771,1.042,-2.9063151599644783,-3.609,8.2940837358037,7.16
393,63.236,1.7721555589661337,1.542,-2.8296888986059594,-3.967,8.072239575146961,6.813
394,63.342,1.8303166117575187,0.235,-2.7898594101832153,-3.377,8.10200732705018,7.119
395,63.446,4.544703416878741,0.461,-2.759126755925621,-3.547,8.2940837358037,7.132
396,63.568,1.9846060195976905,0.313,-2.7385066527465973,-3.699,8.15006595684091,6.962
397,63.665,2.080738535446725,2.385,-2.725089740960029,-3.549,8.18948537838465,7.146
398,63.769,1.6815402642451336,0.917,-2.6351476145879813,-3.634,8.044125047875369,7.221
399,63.874,2.314017962116699,1.234,-2.601075167637038,-2.887,8.23579924593831,7.646
400,64.016,2.1850442499150424,2.409,-2.5423066268958516,-3.952,8.22591318455052,6.905
401,64.128,2.322806959172595,1.316,-2.5423066268958516,-3.475,8.236996169476141,7.318
402,64.238,2.361104351582956,2.302,-2.445295163298233,-3.514,8.28024907498114,7.015
403,64.366,2.3708919406982254,2.467,-2.478679967274201,-3.193,8.286652546561868,7.164
404,64.493,2.6096039855578703,2.081,-3.3326013126198784,-3.448,8.279942562696249,7.45
405,64.611,2.5606147234451413,1.011,-2.3650718992786235,-3.43,8.343312937397362,7.356
406,64.712,2.6096039855578703,1.6,-2.2622745237026227,-3.234,8.279942562696249,7.633
407,64.818,2.5702885840203145,1.948,-2.174031820331711,-3.281,8.32343540768218,7.543
408,64.929,3.0300708806906855,1.689,-3.1605960835814333,-3.225,8.302596733109851,7.599
409,65.035,2.2980973534367823,2.189,-2.096039459093514,-2.971,8.419939621686648,7.623
410,65.142,2.5489325832838956,2.225,-2.0493046704144207,-3.041,8.433230604610218,7.665
411,65.266,2.794308843206437,1.666,-2.0345387185929744,-3.259,8.417766297024096,7.851
412,65.395,3.162516087232078,2.383,-1.9671812021433488,-3.262,8.28501596513123,7.574
413,65.492,2.822240295267144,2.828,-1.9567812582947033,-3.36,8.430424838310062,7.246
414,65.594,3.0147951960491146,1.996,-1.8275555585334817,-3.148,8.30776028621686,7.701
415,65.697,2.480422233343844,2.148,-1.8155598630482488,-3.233,8.506260970552344,7.626
416,65.823,3.166431400264868,2.155,-1.7289562170737987,-2.876,8.381382872727531,7.826
417,65.945,2.5508895463335834,2.36,-1.70935051851244,-2.865,8.560591313249303,7.822
418,66.072,3.181150924606707,2.411,-1.6034036331273858,-2.631,8.395632226641416,7.919
419,66.187,3.1795656597124524,2.295,-1.582698230724366,-2.701,8.394630860715212,7.905
420,66.284,2.9656242456589155,2.67,-1.5446600260055217,-2.557,8.492535877469633,7.661
421,66.407,2.5923116997297315,2.48,-1.5228208000712427,-2.962,8.60264036054939,7.717
422,66.517,3.2963371317219403,2.493,-1.4511655150280127,-2.748,8.379968200643422,7.789
423,66.645,3.3543470087710032,2.37,-1.3374262174570584,-2.244,8.40063212160536,8.083
424,66.77,3.2135066942638004,2.808,-1.3013433334113347,-2.334,8.451178909944026,7.87
425,66.872,3.3404832223467107,2.776,-1.3013433334113347,-1.684,8.35742221103625,7.649
426,66.974,2.7817778997947253,2.817,-1.1610352960095058,-1.966,8.778409206199989,7.533
427,67.067,3.277466515666626,3.255,-1.0954546280104884,-2.33,8.312989025194408,7.465
428,67.173,3.277466515666626,2.775,-1.0763672862718698,-2.181,8.312989025194408,7.939
429,67.279,3.1710179890709047,2.536,-1.0561907390576206,-2.204,8.477176976823113,8.011
430,67.379,3.46649721863906,2.944,-1.0561907390576206,-1.793,8.349529172966959,7.981
431,67.482,3.407362538589786,2.882,-0.8884045408675533,-1.822,8.335758311081523,7.878
432,67.603,3.15110855988716,3.959,-0.8291950687530999,-1.851,8.484420930053814,7.287
433,67.73,3.301008323466339,3.118,-0.7785522633192723,-1.825,8.364925520815703,7.79
434,67.845,3.3857638245056036,2.794,-0.7310222234133927,-2.001,8.268028804654566,7.906
435,67.983,3.2299709808427086,3.026,-0.6806694353411488,-1.778,8.403648701784714,7.929
436,68.081,3.1294307905982763,3.42,-0.6204508077920446,-1.803,8.4658138313475,7.714
437,68.2,3.3850578753969627,2.851,-0.5635457270212157,-1.697,8.283167182887974,8.077
438,68.294,3.1119027260894523,3.056,-0.5160156871153361,-1.542,8.450400840297766,7.885
439,68.401,3.4260847527696097,3.174,-0.3915404979827703,-1.398,8.336150813238193,7.986
440,68.521,3.452657010082837,3.198,-0.3055378834635476,-1.501,8.213398884339796,7.954
441,68.62,3.452657010082837,3.146,-0.29648041817101106,-1.495,8.213398884339796,7.968
442,68.761,3.396849583298057,3.01,-0.2687319244574954,-1.493,8.202242391943136,8.041
443,68.884,3.0222277722243622,3.189,-0.21953526894432493,-1.259,8.384977804141275,7.971
444,69.004,3.0222277722243622,3.149,-0.17200522903844537,-1.557,8.384977804141275,7.917
445,69.11,2.9608989635113,2.722,-0.13348278718645892,-1.304,8.441194376283715,8.249
446,69.214,2.980583709481686,3.286,-0.04498418614356131,-1.066,8.368403949822518,7.994
447,69.325,2.9372420402380763,3.083,-0.016145174658660836,-1.102,8.333622433621198,7.956
448,69.424,3.146198815595244,2.646,0.07091252564659478,-1.136,8.318871009810797,8.261
449,69.521,2.8831890842242776,3.223,0.19242717555865016,-0.847,8.332743117835586,8.078
450,69.651,2.851528168208497,3.18,0.23916590112500505,-0.847,8.316248318721529,8.101
451,69.754,3.2465406743612175,2.996,0.2711111166590846,-0.941,8.220719118908365,8.182
452,69.865,3.2465406743612175,2.802,0.3054880162249043,-0.943,8.220719118908365,8.287
453,69.978,2.7414750016651235,3.098,0.437179519707464,-0.706,8.2568015786537,8.157
454,70.085,2.7393446719384618,2.939,0.49189437886524706,-0.748,8.23660089345264,8.163
455,70.188,2.7303587303375223,2.905,0.4997930870072026,-0.747,8.230427652818934,8.174
456,70.326,2.6498347631498507,2.849,0.5837117758694349,-0.281,8.190851507799207,8.086
457,70.45,2.622126607369088,2.68,0.6180269975348271,-0.27,8.175690938631147,8.016
458,70.567,2.5998968385807175,2.537,0.680149766222655,-0.318,8.1768282240321,8.109
459,70.67,2.573973666106083,3.077,0.6988998479525538,-0.368,8.155118555274651,8.182
460,70.787,2.5450339134520945,2.883,0.7253045508142067,-0.179,8.135019116212945,8.135
461,70.897,2.5006825566817854,2.601,0.7782688074364574,-0.177,8.117633905845947,8.06
462,70.999,2.459561367836864,2.674,0.8267082682997012,-0.259,8.0949936047665,8.253
463,71.142,2.362102943642329,2.54,0.8952416017447069,0.258,8.046697809361671,8.251
464,71.261,2.3189415757427727,2.469,0.9890300669710607,0.262,8.041552286389068,8.232
465,71.371,2.307237244646874,2.469,1.0091580592424203,0.259,8.029836859825844,8.232
466,71.511,2.2829132064006523,2.365,1.0810259361977617,0.257,8.012966201756107,8.258
467,71.648,2.228047507405198,2.484,1.1636677612915731,0.334,7.996105252220281,8.061
468,71.754,2.1760666299145983,2.485,1.1771201050634934,0.351,7.9635247993498295,8.239
469,71.867,2.061039920142181,2.313,1.2054407597256538,0.258,7.921965339545515,8.244
470,71.97,2.0136567269249435,2.166,1.2926716830704073,0.772,7.899356937934633,8.216
471,72.076,1.9767226900623087,2.147,1.310218389594097,0.774,7.880629176021147,8.231
472,72.199,1.8970475261251036,2.095,1.369179837811087,0.678,7.848080622619258,8.255
473,72.314,1.8347991805573698,1.972,1.4079345560114913,0.926,7.8162921087292245,8.21
474,72.419,1.8154098514045482,1.98,1.439222311372931,1.02,7.806781906297115,8.182
475,72.552,1.7400189247887359,2.019,1.4692358275574575,0.86,7.774433071307101,8.22
476,72.653,1.7154147259925234,1.985,1.585257207444222,1.175,7.768760513636496,8.175
477,72.783,1.614437651722115,1.774,1.6190750690189346,1.148,7.723251067463997,8.169
478,72.888,1.5507260914007164,1.768,1.6555503294950362,1.321,7.703272291609464,8.129
479,73.021,1.5021681655803,1.584,1.673887038062497,1.464,7.66882225249452,8.072
480,73.151,1.4825402838799617,1.496,1.731004710745437,1.426,7.663336930835048,8.063
481,73.255,1.3861345421480158,1.517,1.7685193094585263,1.44,7.623609610073001,8.088
482,73.379,1.3392908660295222,1.42,1.806054904903676,1.639,7.601727961571995,7.967
483,73.504,1.2610248264427655,1.417,1.8593524846473852,1.783,7.5669311891031015,8.022
484,73.656,1.2054282135371865,1.249,1.8920575194228986,1.768,7.546989860450794,7.948
485,73.792,1.1476679845029665,1.16,1.924049977604114,1.94,7.521484154934315,7.929
486,73.922,1.1134523371352913,1.111,1.941284357738406,1.902,7.510252768133202,7.884
487,74.019,1.0680053029665038,1.084,1.987630706874383,1.893,7.487268507566639,7.877
488,74.122,0.9373880746671297,1.003,1.994350973429451,1.913,7.436313960803727,7.921
489,74.206,0.8459212028288313,0.802,2.0135065545472655,2.084,7.392269116318309,7.806
490,74.317,0.8295387453214547,0.753,2.0653356753425034,2.264,7.385143052427952,7.739
491,74.422,0.7710850495793371,0.79,2.0925579384587563,2.248,7.369755026179702,7.716
492,74.535,0.6499114509081146,0.653,2.102044524462776,2.203,7.305323647415504,7.729
493,74.652,0.6220146721828036,0.604,2.1070640557209552,2.183,7.301130947699554,7.712
494,74.756,0.5848406958392365,0.587,2.1298297624573976,2.242,7.294248984090378,7.689
495,74.865,0.5306462726170267,0.557,2.149808153012827,2.259,7.262700409681276,7.755
496,74.959,0.4226762800641776,0.254,2.1641436718270364,2.382,7.21442957907793,7.653
497,75.059,0.36334049466961393,0.196,2.18403282627121,2.445,7.2004451294464635,7.523
498,75.175,0.28852375848794076,0.231,2.2008407102855254,2.444,7.1663875924881895,7.521
499,75.307,0.2667114566577247,0.052,2.2338987526188037,2.469,7.157907881584015,7.437
500,75.435,0.16754433049492967,0.016,2.2409694021401294,2.469,7.1193428110244055,7.437
501,75.558,0.15906461959075588,0.035,2.251978251218525,2.514,7.112460847415227,7.449
502,75.67,0.11991842392992753,0.035,2.256491236315748,2.514,7.102577559894269,7.449
503,75.802,0.006162145166379469,-0.239,2.262042247354205,2.569,7.056398224881942,7.402
504,75.923,-0.017500325840507792,-0.24,2.259844151966637,2.618,7.0543358548926545,7.363
505,76.025,-0.06817055125318108,-0.328,2.2731521432056416,2.708,7.021566779077652,7.307
506,76.159,-0.21841011351923006,-0.36,2.275656003503839,2.601,6.968114365232893,7.224
507,76.275,-0.2855224345761592,-0.487,2.2776743143731406,2.651,6.936973549248037,7.212
508,76.385,-0.2954057220971181,-0.491,2.279302873403572,2.664,6.930672710740078,7.205
509,76.476,-0.35220064547394436,-0.491,2.2767570196412543,2.664,6.910860366895439,7.205
510,76.581,-0.4317468246034803,-0.496,2.2690682788199017,2.656,6.885225676571292,7.16
511,76.689,-0.4851992384482394,-0.723,2.2715668899350843,2.627,6.85367710216219,7.094
512,76.81,-0.6173226764371674,-0.808,2.2668347514469813,2.747,6.806981827919186,7.063
513,76.915,-0.6947634906415258,-0.845,2.2483025108122083,2.644,6.784666069259038,6.984
514,77.028,-0.7044290296162047,-0.973,2.23830150487271,2.727,6.771608091149323,6.968
515,77.132,-0.749876063784992,-0.973,2.2316455408095766,2.727,6.76011596086604,6.968
516,77.236,-0.8004741686600441,-0.958,2.197343442101722,2.835,6.741758510174571,6.949
517,77.362,-0.9089406833757478,-1.103,2.1921887443809047,2.777,6.703437539896141,6.879
518,77.478,-0.9305671361282474,-1.196,2.1738585972922126,2.718,6.689464185732001,6.86
519,77.576,-0.9822623053351937,-1.207,2.1581491048238037,2.753,6.665116569617711,6.835
520,77.695,-1.0324415563186753,-1.247,2.150065362980567,2.719,6.651689667219395,6.801
521,77.815,-1.0962349457116058,-1.308,2.142116787599968,2.759,6.621487805157032,6.765
522,77.948,-1.1361758542196851,-1.323,2.1070640557209552,2.628,6.612543471558567,6.749
523,78.077,-1.2569195035320107,-1.377,2.0750558499906946,2.746,6.561945366683514,6.735
524,78.208,-1.2925761747186977,-1.44,2.0525670376582985,2.622,6.557197893601247,6.707
525,78.322,-1.3406875079792282,-1.467,2.0313130956302023,2.634,6.532880790022103,6.662
526,78.435,-1.3875311840977218,-1.547,1.9722191055420806,2.63,6.510999141521099,6.63
527,78.54,-1.4589110992750536,-1.592,1.9362477666354279,2.661,6.485849877892478,6.635
528,78.645,-1.5067616890534148,-1.592,1.892057519422899,2.661,6.475970751171766,6.635
529,78.742,-1.5724565641594008,-1.628,1.8490562121632874,2.608,6.448007399642497,6.617
530,78.863,-1.639437126541829,-1.651,1.8275555585334817,2.588,6.428324040605527,6.558
531,78.989,-1.7552224888926862,-1.781,1.7921248854773826,2.487,6.379796627320259,6.504
532,79.114,-1.8229630907869707,-1.86,1.749899145008251,2.547,6.35370979670256,6.471
533,79.216,-1.8392276589540049,-1.86,1.6462199066857153,2.547,6.356464246466331,6.471
534,79.311,-1.8520484714496184,-1.861,1.617926810234384,2.554,6.345300819402592,6.466
535,79.402,-1.959304193293333,-2.024,1.6061004009013875,2.58,6.308262762533773,6.406
536,79.5,-2.0180200194510354,-2.032,1.5759963363098513,2.568,6.288354720283443,6.392
537,79.611,-2.037358032067473,-2.055,1.548047061346008,2.532,6.279449220820621,6.351
538,79.709,-2.121940166429762,-2.107,1.502900150528979,2.429,6.249996302802787,6.281
539,79.804,-2.1655342575550467,-2.183,1.4115354955598425,2.418,6.240425075300382,6.3
540,79.902,-2.212260044333198,-2.183,1.3254200236057956,2.418,6.220650178657971,6.3
541,80.012,-2.232552267139702,-2.189,1.2942910560305623,2.408,6.216015047182382,6.288
542,80.121,-2.273713677053681,-2.356,1.2771117923179292,2.448,6.1865316166294,6.174
543,80.243,-2.286639896488895,-2.349,1.1931957280472043,2.394,6.19135814491637,6.214
544,80.364,-2.320371504094458,-2.341,1.1707121648978231,2.409,6.17965381382047,6.232
545,80.487,-2.3687352592366633,-2.356,1.068896386545644,2.277,6.170218505792813,6.232
546,80.6,-2.3796767769538736,-2.442,1.0102984442524485,2.247,6.160730494295356,6.235
547,80.711,-2.448718322392175,-2.478,0.9515955182989516,2.22,6.140771135508643,6.182
548,80.819,-2.480796705366109,-2.477,0.8970709420254656,2.169,6.127670162463039,6.181
549,80.93,-2.5170289539203514,-2.471,0.7966317619189933,2.053,6.117907538149255,6.24
550,81.049,-2.5626729326341815,-2.573,0.7186538359340886,2.054,6.103977178921005,6.172
551,81.173,-2.6081255145366318,-2.549,0.6796104126678546,2.008,6.095494694149998,6.13
552,81.278,-2.6746747406267484,-2.6,0.5944542289098149,1.866,6.069733792885013,6.169
553,81.38,-2.6824637586898565,-2.6,0.5139895024715115,1.866,6.064593817646075,6.169
554,81.477,-2.712915268767062,-2.66,0.4395534627260381,1.829,6.054840901866202,6.108
555,81.59,-2.744652466120711,-2.691,0.3860931583088613,1.703,6.048656565765168,6.181
556,81.701,-2.7689029968958954,-2.693,0.3419842734330662,1.7,6.036792737326453,6.174
557,81.812,-2.829516147966407,-2.754,0.275235662213191,1.645,6.024227120579346,6.112
558,81.935,-2.8695971367494812,-2.796,0.23199814171790067,1.609,6.011158047002305,6.136
559,82.043,-2.885559353431872,-2.845,0.16356191815867424,1.569,6.008350893768735,6.109
560,82.15,-2.909938869014726,-2.845,0.0785448377505346,1.569,6.001413452822926,6.109
561,82.258,-2.9320493615293377,-2.93,0.048418464131183454,1.589,5.995036332977098,6.078
562,82.356,-2.958917035660128,-2.897,-0.014545486134812378,1.497,5.988614831261965,6.053
563,82.482,-2.977919410389943,-2.89,-0.08582020540944833,1.304,5.978689935738532,6.172
564,82.587,-2.9932505723681464,-2.938,-0.24174718687267524,1.302,5.981872947927783,6.128
565,82.695,-3.0167701892332066,-3.023,-0.3567961556058943,1.168,5.976284993195542,6.146
566,82.819,-3.022227772224362,-3.072,-0.40248504456923145,1.207,5.976284993195542,6.046
567,82.914,-3.027685355215517,-3.072,-0.4730143798557247,1.153,5.976284993195542,6.063
568,83.019,-3.044951289308756,-3.072,-0.5684878328299221,1.154,5.976284993195543,6.066
569,83.124,-3.059645848849109,-3.077,-0.5863993575731605,1.101,5.975418159810671,6.037
570,83.242,-3.073132389384305,-3.074,-0.6586097437202362,1.112,5.976284993195542,6.072
571,83.373,-3.082029567246633,-3.077,-0.8003193129870937,0.841,5.967845503360427,6.101
572,83.476,-3.090398323477543,-3.119,-0.8686321807454654,0.712,5.972408514298394,6.127
573,83.581,-3.0953566104390124,-3.163,-0.9133775290618402,0.646,5.974986823518359,6.016
574,83.689,-3.095578519785539,-3.206,-0.9337338607943565,0.653,5.976284993195542,6.014
575,83.772,-3.1015950369432606,-3.205,-1.0300681797830287,0.745,5.979365372312024,5.997
576,83.888,-3.1054701289069926,-3.245,-1.0965333351200892,0.652,5.987448420259281,5.974
577,84.01,-3.107063715401742,-3.246,-1.251885531043164,0.525,5.988947695281756,5.994
578,84.124,-3.1083022469420474,-3.207,-1.3373619149651237,0.174,5.999008510279936,6.066
579,84.229,-3.0953732536400014,-3.245,-1.4124987206431114,0.22,6.001252568546693,6.062
580,84.347,-3.0915286742114167,-3.283,-1.4948334685305404,0.172,6.001269211747684,5.946
581,84.465,-3.0915286742114167,-3.283,-1.517794707334295,0.172,6.001269211747684,5.946
582,84.543,-3.0795635996333486,-3.246,-1.5623957031177547,0.301,6.01320516072402,5.979
